Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / European Union,Price / European Union,Compare At Price / European Union,Included / International,Price / International,Compare At Price / International,Status
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,311 loss impulse,,,,,'5192360723373,2000.0,shopify,deny,manual,1119.72,3359.16,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2267634.jpg?v=1688498294,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6134_2267386.jpg?v=1688498550,kg,,290.02,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,321 thickened Xipi black brown optional silent black,,,,,'4873874640631,2000.0,shopify,deny,manual,1348.87,4046.62,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2267638.jpg?v=1688498294,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/361_2267395.jpg?v=1688498547,kg,,349.68,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,311 Kung Fu coffee table blackbrown optional silent black,,,,,'4873874640639,2000.0,shopify,deny,manual,1860.37,5581.12,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2267644.jpg?v=1688498294,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8815_2267399.jpg?v=1688498545,kg,,482.74,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,311Kung Fu tea tablesquare corner table,,,,,'5013140965849,2000.0,shopify,deny,manual,2085.43,6256.30,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2267651.jpg?v=1688498294,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/288_2267404.jpg?v=1688498542,kg,,540.82,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,321 Kung Fu coffee table official authentic flagship version black brown optional silent black,,,,,'5069586242504,2000.0,shopify,deny,manual,2076.23,6228.68,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/products/2267658.jpg?v=1688498294,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6087_2267410.jpg?v=1688498540,kg,,539.76,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,321Kung Fu tea table square corner table,,,,,'5013140965850,2000.0,shopify,deny,manual,2301.29,6903.86,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3726_2267607.jpg?v=1688498463,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5435_2267416.jpg?v=1688498538,kg,,597.84,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,31 Kung Fu coffee table blackbrown optional silent black,,,,,'5087599943901,2000.0,shopify,deny,manual,1590.30,4770.90,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3507_2267605.jpg?v=1688498465,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9831_2267423.jpg?v=1688498535,kg,,416.74,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,32 Kung Fu coffee table black brown optional silent black,,,,,'5087599943902,2000.0,shopify,deny,manual,1743.75,5231.25,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5261_2267599.jpg?v=1688498467,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9006_2267428.jpg?v=1688498532,kg,,455.02,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,311 long coffee table black brown optional silent black,,,,,'5069586242501,2000.0,shopify,deny,manual,1072.02,3216.06,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9302_2267591.jpg?v=1688498470,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9414_2267433.jpg?v=1688498530,kg,,357.34,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,321 long coffee table black brown optional silent black,,,,,'5069586242502,2000.0,shopify,deny,manual,1553.47,4660.42,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5323_2267586.jpg?v=1688498472,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5787_2267438.jpg?v=1688498528,kg,,412.78,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,31 thick and wear-resistant Xipi black brown optional silent black,,,,,'4873874640628,2000.0,shopify,deny,manual,873.18,2619.53,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4580_2267578.jpg?v=1688498474,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5354_2267443.jpg?v=1688498526,kg,,226.66,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,32 thickened Xipi black brown optional silent black,,,,,'4873874640630,2000.0,shopify,deny,manual,1011.28,3033.85,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/174_2267570.jpg?v=1688498477,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7970_2267448.jpg?v=1688498524,kg,,262.30,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,11 high side black brown optional silent black,,,,,'4945752989792,2000.0,shopify,deny,manual,699.78,2099.34,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/815_2267564.jpg?v=1688498479,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7363_2267455.jpg?v=1688498521,kg,,233.26,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,11 square corner black brown optional silent black,,,,,'4945752989791,2000.0,shopify,deny,manual,687.90,2063.70,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8234_2267560.jpg?v=1688498481,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7866_2267462.jpg?v=1688498519,kg,,229.30,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,thickened Xipi black brown for single person,,,,,'4873874640626,2000.0,shopify,deny,manual,330.99,992.96,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4699_2267553.jpg?v=1688498483,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/942_2267469.jpg?v=1688498517,kg,,86.74,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,double-seat thickened wear-resistant leather black brown optional silent black,,,,,'4873874640625,2000.0,shopify,deny,manual,499.78,1499.35,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4922_2267546.jpg?v=1688498486,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1891_2267475.jpg?v=1688498515,kg,,130.30,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,Scroll down for latex,,,,,'5150120635436,2000.0,shopify,deny,manual,525.54,1576.62,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9912_2267541.jpg?v=1688498488,18,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3150_2267479.jpg?v=1688498513,kg,,175.18,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,Latex three-person,,,,,'5150120635440,2000.0,shopify,deny,manual,673.69,2021.08,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8469_2267536.jpg?v=1688498490,19,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2249_2267481.jpg?v=1688498510,kg,,175.18,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,Latex 311,,,,,'5150120635443,2000.0,shopify,deny,manual,1272.15,3816.44,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9362_2267527.jpg?v=1688498492,20,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7698_2267487.jpg?v=1688498508,kg,,330.94,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,Latex 321,,,,,'5150120635444,2000.0,shopify,deny,manual,1512.55,4537.66,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6052_2267525.jpg?v=1688498494,21,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3116_2267495.jpg?v=1688498506,kg,,391.92,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,Latex 31,,,,,'5150120635441,2000.0,shopify,deny,manual,767.10,2301.30,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5489_2267521.jpg?v=1688498497,22,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1400_2267501.jpg?v=1688498503,kg,,255.70,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,Latex 32,,,,,'5150120635442,2000.0,shopify,deny,manual,889.86,2669.58,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6106_2267513.jpg?v=1688498499,23,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7990_2267508.jpg?v=1688498501,kg,,296.62,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,latex style 311kungfu tea table,,,,,'5150120635437,2000.0,shopify,deny,manual,2024.05,6072.16,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7990_2267508.jpg?v=1688498501,24,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6106_2267513.jpg?v=1688498499,kg,,524.98,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,latex style 321kungfu coffee table,,,,,'5150120635438,2000.0,shopify,deny,manual,2233.77,6701.30,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1400_2267501.jpg?v=1688498503,25,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5489_2267521.jpg?v=1688498497,kg,,584.64,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,Scroll down for genuine leather,,,,,'5150120635439,2000.0,shopify,deny,manual,426.54,1279.62,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3116_2267495.jpg?v=1688498506,26,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6052_2267525.jpg?v=1688498494,kg,,142.18,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,leather armchair black,,,,,'4873874640633,2000.0,shopify,deny,manual,426.54,1279.62,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7698_2267487.jpg?v=1688498508,27,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9362_2267527.jpg?v=1688498492,kg,,142.18,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,leather double black,,,,,'4873874640629,2000.0,shopify,deny,manual,811.80,2435.39,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/2249_2267481.jpg?v=1688498510,28,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8469_2267536.jpg?v=1688498490,kg,,212.14,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,leather three seats black,,,,,'4873874640636,2000.0,shopify,deny,manual,1017.42,3052.26,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3150_2267479.jpg?v=1688498513,29,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9912_2267541.jpg?v=1688498488,kg,,272.86,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,genuine leather 311 black,,,,,'5069586242503,2000.0,shopify,deny,manual,1902.32,5706.95,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/1891_2267475.jpg?v=1688498515,30,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4922_2267546.jpg?v=1688498486,kg,,494.88,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,genuine leather 321 black,,,,,'5069586242500,2000.0,shopify,deny,manual,2239.91,6719.72,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/942_2267469.jpg?v=1688498517,31,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/4699_2267553.jpg?v=1688498483,kg,,584.64,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,genuine leather 31 black,,,,,'4873874640637,2000.0,shopify,deny,manual,1568.82,4706.45,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7866_2267462.jpg?v=1688498519,32,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8234_2267560.jpg?v=1688498481,kg,,407.50,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,genuine leather 32 black,,,,,'4873874640632,2000.0,shopify,deny,manual,1764.21,5292.63,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7363_2267455.jpg?v=1688498521,33,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/815_2267564.jpg?v=1688498479,kg,,458.98,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,leather 311kung fu tea table,,,,,'5091538274622,2000.0,shopify,deny,manual,2582.10,7746.30,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/7970_2267448.jpg?v=1688498524,34,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/174_2267570.jpg?v=1688498477,kg,,674.14,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,Kung Fu Tea Table 1308055CM,,,,,'4873874640635,2000.0,shopify,deny,manual,613.05,1839.15,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5354_2267443.jpg?v=1688498526,35,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5323_2267586.jpg?v=1688498472,kg,,204.35,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,Rectangular tea table 1204065CM,,,,,'4873874640642,2000.0,shopify,deny,manual,274.72,824.17,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5787_2267438.jpg?v=1688498528,36,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9302_2267591.jpg?v=1688498470,kg,,76.18,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,square corner 606045CM,,,,,'4873874640641,2000.0,shopify,deny,manual,237.89,713.68,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9414_2267433.jpg?v=1688498530,37,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5261_2267599.jpg?v=1688498467,kg,,66.67,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,high side table 684855CM,,,,,'4934665117626,2000.0,shopify,deny,manual,260.40,781.20,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9006_2267428.jpg?v=1688498532,38,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3507_2267605.jpg?v=1688498465,kg,,72.48,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,The full set of office furniture in this store has invoices welcome to purchase not photographed,,,,,'4873874640627,2000.0,shopify,deny,manual,794.01,2382.03,true,true,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/9831_2267423.jpg?v=1688498535,39,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3726_2267607.jpg?v=1688498463,kg,,264.67,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/5435_2267416.jpg?v=1688498538,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6087_2267410.jpg?v=1688498540,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/288_2267404.jpg?v=1688498542,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/8815_2267399.jpg?v=1688498545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/361_2267395.jpg?v=1688498547,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/6134_2267386.jpg?v=1688498550,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
elegant-fusion-modern-chinese-style-office-sofa-and-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0781/7671/5035/files/3314_2267380.jpg?v=1688498552,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
